loc,총인구수,조출생률
2632053000.0,40215.0,4.152679349
2632054100.0,43869.0,6.952517723
2632054200.0,16052.0,3.92474458
2632054300.0,30982.0,5.583887419
2632055000.0,13529.0,4.361002291
2632056000.0,12646.0,3.795666614
2632056100.0,11428.0,3.85019251
2632057100.0,11912.0,4.029550034
2632057200.0,27784.0,6.586524618
2632057300.0,19581.0,6.588018998
2635000000.0,406102.0,4.969194931
2635051000.0,23004.0,4.564423579
2635052000.0,31399.0,6.62441479
2635052500.0,28380.0,6.166314306
2635053000.0,23170.0,4.100129478
2635054000.0,15970.0,7.263619286
2635055100.0,18615.0,5.103411228
2635055200.0,32877.0,6.874106518
2635055300.0,16950.0,4.306784661
2635055400.0,24145.0,4.183060675
2635056000.0,10368.0,4.822530864
2635057000.0,35767.0,4.249727402
2635058000.0,13766.0,3.777422635
2635059000.0,9508.0,2.103491796
2635059500.0,16598.0,4.880106037
2635061000.0,15145.0,2.575107296
2635062000.0,25182.0,2.898896037
2635065000.0,38542.0,5.708058741
2635066000.0,26716.0,5.128013176
2638000000.0,321004.0,4.816139363
2638051000.0,20658.0,4.211443509
2638052000.0,14833.0,3.640531248
2638053000.0,13395.0,4.70324748
2638054000.0,11805.0,3.727234223
2638055000.0,28443.0,3.410329431
2638056100.0,22196.0,4.46026311
2638056200.0,25992.0,5.463219452
2638057100.0,18152.0,4.847950639
2638057200.0,16284.0,5.956767379
2638058000.0,12260.0,5.791190865
2638059000.0,28182.0,5.890284579
2638060100.0,40964.0,4.71145396
2638060200.0,28866.0,3.810711564
2638061000.0,11849.0,12.82808676
2638062000.0,20229.0,3.658114588
2638063000.0,6896.0,1.305104408
2641000000.0,239062.0,4.241577499
2641051000.0,6614.0,1.965527669
2641052000.0,10409.0,2.209626285
2641053000.0,11705.0,3.417343016
2641055500.0,8764.0,3.879507074
2641057000.0,8997.0,2.556407691
2641058000.0,17098.0,3.801614224
2641059000.0,17630.0,7.714123653
2641059100.0,13636.0,4.033440892
2641060000.0,17950.0,3.676880223
2641061000.0,14455.0,3.389830508
2641062000.0,13491.0,9.858424135
2641063500.0,2458.0,4.068348251
2641066500.0,10247.0,2.537327998
2641067000.0,30579.0,3.499133392
2641068000.0,19466.0,5.291277099
2641069000.0,34441.0,3.745535844
2641070000.0,1122.0,1.782531194
2644000000.0,129566.0,11.33013291
2644051000.0,6962.0,2.729100833
2644052000.0,7493.0,6.005605232
2644053000.0,4707.0,0.849798173
2644053500.0,42564.0,17.59703035
2644054500.0,30605.0,9.083483091
2644055000.0,2568.0,1.168224299
2644056000.0,31100.0,11.73633441
2644058000.0,3567.0,1.401738155
2647000000.0,209395.0,5.940925046
2647061000.0,30567.0,5.397978212
2647062000.0,12743.0,5.179314133
2647063000.0,10635.0,4.137282558
2647064000.0,11093.0,5.318669431
2647065000.0,16954.0,5.957296213
2647066000.0,16294.0,10.12642691
2647067000.0,7837.0,2.934796478
2647068000.0,17244.0,4.23335653
2647069000.0,16369.0,8.308387806
2647070000.0,17655.0,5.494194279
2647072000.0,14948.0,7.024351084
2647073000.0,37056.0,5.667098446
2650000000.0,176148.0,5.080954652
2650066000.0,14211.0,5.136865808
2650067000.0,12453.0,2.971171605
2650073000.0,15230.0,4.3335522
2650074000.0,28504.0,4.315183834
2650075000.0,11987.0,6.256778176
2650076000.0,26280.0,5.251141553
2650077000.0,18960.0,5.537974684
2650078000.0,10394.0,3.559746007
2650079000.0,11238.0,5.694963517
2650080000.0,26891.0,6.582127849
2653000000.0,218094.0,4.653956551
2653058000.0,6278.0,2.548582351
2653059100.0,28767.0,4.55382904
2653059300.0,11524.0,2.256161055
2653060000.0,9229.0,3.792393542
2653061000.0,13492.0,3.92825378
2653062000.0,21708.0,5.34365211
2653064500.0,14261.0,2.524367155
2653065000.0,16061.0,5.852686632
2653066000.0,23858.0,5.574650013
2653066100.0,13794.0,3.769754966
2653067000.0,30105.0,5.414382993
2653068000.0,29017.0,5.514009029
2671000000.0,164716.0,7.497753709
2671025000.0,55567.0,5.254917487
2671025300.0,8965.0,4.796430563
2671025600.0,83116.0,10.01010636
2671031000.0,8668.0,5.422242732
2671033000.0,8400.0,2.5
2700000000.0,2438031.0,5.522899422
2711000000.0,77421.0,6.367781351
2711051700.0,9238.0,4.113444468
2711054500.0,6597.0,6.366530241
2711056500.0,4893.0,3.474351114
2711057500.0,4600.0,4.782608696
2711058500.0,5312.0,12.23644578
2711059500.0,8341.0,10.90996283
2711064000.0,5232.0,3.249235474
2711065000.0,3440.0,3.779069767
2711066000.0,7201.0,6.249132065
2711067000.0,12260.0,6.199021207
2711068000.0,7757.0,8.508443986
2711069000.0,2550.0,0.392156863
2714000000.0,345469.0,5.907910695
2714051000.0,8092.0,3.213049926
2714052000.0,11587.0,6.300163977
2714053000.0,9009.0,6.327006327
2714054000.0,14152.0,2.967778406
2714054100.0,6743.0,2.076227199
2714055500.0,13632.0,6.308685446
2714057000.0,12776.0,7.122730119
2714058000.0,7738.0,2.196950116
2714059000.0,14518.0,3.788400606
2714060000.0,15312.0,4.506269592
2714061500.0,4299.0,4.187020237
2714062000.0,27203.0,6.396353343
2714064000.0,10447.0,2.775916531
2714065500.0,16294.0,4.909782742
2714067000.0,18918.0,4.017337985
2714068500.0,15669.0,4.531240028
2714072000.0,44395.0,6.014190787
2714073000.0,10423.0,6.236208385
2714074500.0,69351.0,9.949387896
2714076000.0,14911.0,2.749647911
2717000000.0,175277.0,3.172121841
2717051000.0,8961.0,2.789867202
2717052500.0,10522.0,2.566052081
2717054000.0,17327.0,3.462803717
2717055000.0,10129.0,2.369434298
2717056500.0,9919.0,2.217965521
2717058000.0,10232.0,3.127443315
2717059000.0,6539.0,1.529285824
2717060000.0,8013.0,1.871958068
2717061000.0,11102.0,2.972437399
2717062000.0,8113.0,2.711697276
2717063000.0,8374.0,4.418438022
2717064000.0,10511.0,2.188183807
2717065000.0,18617.0,5.425149057
2717066000.0,2233.0,4.47828034
2717066100.0,5539.0,1.805380032
2717067500.0,20893.0,4.403388695
2717069500.0,8253.0,1.575184781
