loc,총인구수,조출생률,구간별_데이터_개수
4311162000.0,8866.0,2.93255132,176
4311167000.0,10761.0,4.925192826,190
4311168000.0,30156.0,4.642525534,167
4311169000.0,13550.0,4.944649446,190
4311172000.0,54190.0,6.66174571,78
4311173000.0,37440.0,6.784188034,78
4311200000.0,194720.0,4.806902219,167
4311231000.0,10118.0,5.930025697,118
4311232000.0,3350.0,2.388059701,160
4311251000.0,7735.0,2.585649644,160
4311252000.0,14367.0,8.422078374,23
4311253000.0,14863.0,2.556684384,160
4311254000.0,14698.0,4.014151585,215
4311255000.0,26782.0,5.078037488,190
4311256000.0,30829.0,5.546725486,158
4311257000.0,13639.0,3.665957915,194
4311258000.0,13551.0,2.656630507,170
4311259000.0,44788.0,5.291595963,156
4311300000.0,265866.0,7.056186199,55
4311325000.0,23602.0,6.185916448,82
4311331000.0,10859.0,3.68358044,194
4311332000.0,18018.0,11.93251193,6
4311370000.0,17187.0,3.141909583,176
4311374100.0,51429.0,8.0693772,45
4311374200.0,16183.0,2.966075511,176
4311374700.0,52634.0,5.509746552,158
4311375100.0,9828.0,3.866503867,215
4311375600.0,24344.0,7.599408478,35
4311376000.0,28414.0,7.390722883,51
4311377000.0,13368.0,17.57929384,1
4311400000.0,194373.0,7.629660498,35
4311425000.0,19527.0,4.199313771,199
4311425300.0,70066.0,12.00296863,6
4311431000.0,4644.0,1.507321275,140
4311451000.0,12345.0,4.455245038,213
4311452000.0,8604.0,2.092050209,145
4311453000.0,13035.0,3.528960491,194
4311454000.0,47747.0,6.304060988,82
4311455000.0,18405.0,7.226297202,51
4313000000.0,210186.0,4.95275613,190
4313025000.0,4864.0,1.439144737,140
4313031000.0,2039.0,1.471309465,140
4313032500.0,2988.0,2.008032129,159
4313033500.0,8734.0,7.900160293,41
4313035000.0,3010.0,0.996677741,107
4313036000.0,2317.0,0.431592577,45
4313037000.0,3944.0,1.014198783,107
4313038500.0,13226.0,14.66807803,4
4313039000.0,3782.0,8.989952406,22
4313040000.0,3706.0,1.888828926,159
4313041000.0,2297.0,1.306051371,100
4313042000.0,3256.0,2.14987715,145
4313043000.0,1953.0,5.632360471,158
4313051500.0,2706.0,2.58684405,160
4313053500.0,23628.0,3.893685458,215
4313054000.0,7070.0,2.687411598,170
4313055000.0,15528.0,4.057187017,199
4313056000.0,5259.0,2.091652405,145
4313057100.0,9606.0,2.186133666,145
4313058000.0,18282.0,7.821901324,41
4313060500.0,3666.0,1.636661211,140
4313061000.0,9422.0,4.457652303,213
4313062500.0,14554.0,5.153222482,190
4313063000.0,37667.0,4.69907346,167
4313064000.0,6682.0,5.3876085,156
4315000000.0,133018.0,4.615916643,167
4315025000.0,6772.0,1.624335499,140
4315031000.0,1936.0,1.033057851,107
4315032000.0,1283.0,0.779423227,82
4315033000.0,2044.0,1.467710372,140
4315034000.0,2194.0,2.278942571,145
4315035000.0,708.0,1.412429379,100
4315036000.0,3263.0,0.919399326,107
4315038000.0,4633.0,0.647528599,82
4315051000.0,18898.0,5.926553074,118
4315051800.0,9931.0,4.430570939,213
4315052800.0,5874.0,2.553626149,160
4315053700.0,4920.0,2.235772358,145
4315054700.0,10284.0,5.445352003,156
4315056000.0,17990.0,6.170094497,82
4315057700.0,11188.0,4.558455488,213
4315059000.0,15739.0,3.049749031,176
4315060500.0,15361.0,8.918690189,19
4372000000.0,32412.0,3.640626928,194
4372025000.0,14938.0,5.757129468,118
4372031500.0,1907.0,1.048767698,107
4372032500.0,1467.0,2.726653033,170
4372033000.0,2193.0,1.367989056,100
4372034000.0,1667.0,1.799640072,159
4372035000.0,2295.0,3.050108932,176
4372036000.0,1932.0,3.105590062,176
4372037000.0,761.0,1.314060447,100
4372038500.0,1763.0,1.134429949,107
4372039000.0,1704.0,0.58685446,82
4372040000.0,1785.0,1.680672269,140
4373000000.0,50527.0,3.503077562,194
4373025000.0,28977.0,4.727887635,167
4373031000.0,3220.0,0.621118012,82
4373032000.0,1418.0,0.0,88
4373033000.0,1941.0,2.060793405,145
4373034000.0,2347.0,0.426075841,45
4373035000.0,3036.0,1.976284585,159
4373036000.0,4253.0,2.586409593,160
4373037000.0,2290.0,3.930131004,215
4373038000.0,3045.0,2.298850575,145
4374000000.0,47475.0,4.612954186,167
4374025000.0,20911.0,6.12118024,82
4374031000.0,3298.0,2.728926622,170
4374032000.0,4376.0,3.427787934,196
4374033500.0,2300.0,1.304347826,100
4374034000.0,1943.0,4.117344313,199
4374035000.0,2388.0,2.512562814,160
4374036000.0,3249.0,4.924592182,190
4374037000.0,1014.0,1.972386588,159
4374038000.0,2852.0,2.454417952,160
4374039000.0,1872.0,4.807692308,167
4374040000.0,3272.0,4.88997555,167
4374500000.0,36807.0,5.542423995,158
4374525000.0,34917.0,5.727868946,158
4374531000.0,1890.0,2.116402116,145
4375000000.0,83718.0,6.402446308,65
4375025000.0,30013.0,4.464731949,213
4375025300.0,28280.0,11.59830269,7
4375025400.0,0.0,0.0,88
4375032000.0,3218.0,0.93225606,107
4375033000.0,3524.0,1.986379115,159
4375034000.0,2082.0,1.44092219,140
4375035000.0,6067.0,2.307565518,160
4375037000.0,10534.0,4.461742928,213
4376000000.0,39393.0,1.903891554,159
4376025000.0,10506.0,3.902531887,215
4376031000.0,2190.0,1.826484018,159
4376032000.0,2000.0,2.5,160
4376033000.0,2419.0,0.413393964,45
4376034000.0,3231.0,0.928505107,107
4376035000.0,2231.0,0.448229494,45
4376036000.0,5226.0,0.76540375,82
4376037000.0,3631.0,1.377031121,100
4376039000.0,2917.0,1.028453891,107
4376040000.0,2103.0,2.853067047,170
4376041000.0,2939.0,0.680503573,82
4377000000.0,93153.0,4.197395682,199
4377025000.0,16951.0,3.421627043,196
4377025300.0,19922.0,4.015661078,215
4377031000.0,2906.0,1.376462491,100
4377032000.0,3062.0,0.653167864,82
4377033000.0,13094.0,9.088131969,22
4377034000.0,15714.0,4.581901489,213
4377035000.0,6933.0,1.586614741,140
4377036000.0,4526.0,2.651347768,170
4377037000.0,10045.0,3.285216526,196
4380000000.0,29155.0,2.606756989,170
4380025000.0,10615.0,4.050871408,199
4380025300.0,5419.0,2.952574276,176
4380031000.0,2499.0,2.400960384,160
4380032000.0,2102.0,0.951474786,107
4380033000.0,3299.0,0.909366475,107
4380034000.0,1932.0,1.035196687,107
4380035000.0,1534.0,0.651890482,82
4380036000.0,1755.0,1.709401709,140
4400000000.0,2121029.0,5.715621993,158
4413000000.0,658808.0,7.114364124,55
4413100000.0,258009.0,5.395160634,156
4413125000.0,24260.0,3.915910965,215
4413131000.0,4123.0,1.455251031,140
4413132000.0,4323.0,1.387925052,100
4413133000.0,4357.0,1.147578609,107
4413134000.0,3247.0,0.923929781,107
4413135000.0,2324.0,0.430292599,45
4413136000.0,6082.0,1.644195988,140
4413137000.0,2119.0,1.887682869,159
4413151000.0,5477.0,2.008398758,159
4413152000.0,3587.0,2.509060496,160
4413153000.0,8816.0,4.196914701,199
4413154000.0,9463.0,1.902145197,159
4413155000.0,18175.0,5.557083906,158
4413156000.0,23932.0,3.844225305,215
4413157000.0,45197.0,6.814611589,78
4413158000.0,55933.0,7.687769295,35
4413159000.0,36594.0,6.995682352,55
4413300000.0,400799.0,8.221078396,45
4413325000.0,24358.0,2.29903933,145
4413325300.0,21892.0,6.257993788,82
4413325600.0,19716.0,5.072022723,190
4413331000.0,8551.0,1.871126184,159
4413351000.0,16096.0,4.411033797,213
4413352000.0,25600.0,4.6484375,167
4413353000.0,14048.0,4.057517084,199
4413354000.0,37998.0,6.868782568,78
4413355000.0,19045.0,5.040693095,190
4413356000.0,40784.0,7.184189878,55
4413356500.0,69849.0,12.54133917,5
4413358000.0,45933.0,7.92458581,41
4413359000.0,56929.0,14.91331307,3
4415000000.0,104545.0,4.476541202,213
4415025000.0,7461.0,3.21672698,196
4415031000.0,3290.0,1.519756839,140
4415032000.0,2971.0,0.673174015,82
4415033000.0,5551.0,2.341920375,160
4415034000.0,4222.0,3.079109427,176
4415036000.0,4676.0,3.421727973,196
4415037000.0,4691.0,2.131741633,145
4415038000.0,5258.0,3.423354888,196
4415039000.0,2957.0,1.690902942,140
4415040000.0,3241.0,1.851280469,159
4415051000.0,4640.0,4.74137931,167
4415054000.0,8302.0,4.336304505,213
4415055000.0,5428.0,2.947678703,176
4415056000.0,7993.0,3.503065182,194
4415057000.0,19383.0,6.655316514,78
4415059000.0,14481.0,8.632000552,23
4418000000.0,100229.0,4.080655299,199
4418025000.0,6229.0,1.284315299,100
4418031000.0,1663.0,0.0,88
4418032000.0,2179.0,1.376778339,100
4418032500.0,1628.0,4.914004914,190
4418032800.0,1126.0,0.0,88
4418033000.0,3554.0,3.095104108,176
4418034000.0,2640.0,3.409090909,196
4418035000.0,3937.0,1.016002032,107
4418036000.0,5140.0,1.556420233,140
4418038000.0,2453.0,0.407664085,45
4418039000.0,1729.0,3.470213997,194
4418040000.0,2298.0,2.610966057,170
4418041000.0,5332.0,1.12528132,107
4418051500.0,14454.0,4.220285042,199
4418052500.0,6931.0,5.049776367,190
4418053500.0,16679.0,5.875652018,118
4418054500.0,15763.0,8.056841972,41
4418056500.0,6494.0,2.617801047,170
4420000000.0,316129.0,6.370816977,65
4420025000.0,6531.0,1.684274996,140
4420025300.0,75617.0,8.040519989,41
4420031000.0,4254.0,2.350728726,160
4420033000.0,21675.0,4.982698962,190
4420035000.0,19932.0,6.722857716,78
4420036000.0,21724.0,10.2191125,8
4420037000.0,5524.0,1.991310644,159
4420038000.0,6553.0,2.59423165,170
4420039000.0,3133.0,0.957548675,107
4420040000.0,4464.0,0.896057348,107
4420041000.0,19945.0,4.011030333,215
4420057000.0,9468.0,11.30122518,8
4420058000.0,10785.0,2.596198424,170
4420059000.0,36876.0,6.210001085,82
4420060000.0,18873.0,3.232130557,196
4420061000.0,21656.0,6.510897673,65
4420062000.0,29119.0,8.242041279,45
4421000000.0,175591.0,6.458189771,65
4421025000.0,13903.0,5.826080702,118
4421031000.0,7450.0,4.832214765,167
4421032000.0,5356.0,2.053771471,145
4421033000.0,3373.0,0.88941595,107
4421034000.0,8152.0,4.538763494,213
4421036000.0,15451.0,18.63957025,1
4421037000.0,9463.0,2.641868329,170
4421038000.0,5133.0,2.142996298,145
4421039000.0,7418.0,1.752493934,159
4421040000.0,6367.0,5.654154233,158
4421051000.0,19545.0,6.651317472,78
4421052500.0,19034.0,6.14689503,82
4421053500.0,8998.0,3.000666815,176
4421054000.0,16337.0,5.876231866,118
4421055000.0,29611.0,7.530985107,35
4423000000.0,116675.0,4.285408185,199
4423025000.0,8375.0,2.507462687,160
4423025300.0,13732.0,4.806291873,167
4423031000.0,4173.0,1.437814522,100
4423032000.0,4243.0,0.942729201,107
4423033000.0,3020.0,2.98013245,176
4423034000.0,3622.0,1.104362231,107
4423035000.0,3576.0,3.07606264,176
4423036000.0,6137.0,1.140622454,107
4423038000.0,2477.0,2.422285022,160
4423039000.0,6217.0,4.664629242,167
4423040000.0,3439.0,2.035475429,145
4423041000.0,3978.0,1.508295626,140
4423042000.0,2274.0,2.19876869,145
4423051000.0,35004.0,6.82779111,78
4423052000.0,16408.0,4.875670405,167
4425000000.0,42822.0,4.413619168,213
4425031000.0,7076.0,3.109101187,176
4425031500.0,18498.0,4.054492378,199
4425033000.0,8630.0,6.604866744,65
4425051000.0,8618.0,4.061267115,199
4427000000.0,166249.0,6.351917906,65
4427025000.0,9099.0,2.198043741,145
4427025300.0,30259.0,10.01354969,19
4427031000.0,5498.0,1.636958894,140
4427032000.0,9701.0,3.81403979,215
4427033000.0,2434.0,1.23253903,100
4427034000.0,3679.0,0.271812993,88
4427035000.0,3584.0,0.558035714,45
4427036000.0,5122.0,2.147598594,145
4427037000.0,5177.0,1.545296504,140
4427038000.0,15814.0,3.857341596,215
4427039000.0,11914.0,6.966593923,55
4427051000.0,24406.0,8.19470622,45
4427052000.0,21178.0,7.8855416,41
4427053000.0,18384.0,8.213664056,45
4471000000.0,51413.0,3.75391438,215
4471025000.0,22858.0,5.293551492,156
4471031000.0,3320.0,2.108433735,145
4471032000.0,2841.0,3.167898627,196
4471033000.0,2462.0,0.812347685,82
4471034000.0,2527.0,3.957261575,215
4471035000.0,2871.0,3.134796238,176
4471036000.0,2154.0,1.857010214,159
4471037000.0,3213.0,1.244942421,100
4471038000.0,3072.0,1.302083333,100
4471039000.0,6095.0,3.773584906,215
4476000000.0,65354.0,2.662423111,170
4476025000.0,20330.0,3.000491884,176
4476031000.0,12027.0,5.404506527,156
4476032000.0,3780.0,1.322751323,100
4476033000.0,2382.0,0.839630563,82
4476034000.0,1555.0,0.643086817,82
4476035000.0,2378.0,2.52312868,160
4476036000.0,2901.0,2.757669769,170
4476037000.0,1427.0,0.700770848,82
4476038000.0,1853.0,2.698327037,170
4476039000.0,1138.0,1.757469244,159
4476040000.0,1688.0,1.184834123,100
4476041000.0,2899.0,1.379786133,100
4476042000.0,2763.0,1.447701773,140
4476043000.0,3174.0,1.260239445,100
4476044000.0,2923.0,0.0,88
4476045000.0,2136.0,1.872659176,159
4477000000.0,51866.0,3.509042533,194
4477025000.0,11126.0,4.044580262,199
4477025300.0,13744.0,4.874854482,167
4477031000.0,4939.0,2.227171492,145
4477032000.0,2264.0,3.975265018,215
4477033000.0,1674.0,0.597371565,82
4477034000.0,2540.0,4.330708661,213
4477035000.0,1494.0,2.008032129,159
4477036000.0,1286.0,2.33281493,160
4477037000.0,1262.0,1.584786054,140
4477038000.0,2135.0,1.8735363,159
4477039000.0,2049.0,1.464128843,140
4477040000.0,2950.0,2.711864407,170
4477041000.0,4403.0,3.406768113,196
4479000000.0,30948.0,3.134289776,176
4479025000.0,10023.0,4.589444278,213
4479031000.0,2162.0,1.38760407,100
4479032000.0,2276.0,3.514938489,194
4479033000.0,3598.0,3.613118399,194
4479034000.0,1532.0,1.305483029,100
4479035000.0,1927.0,3.632589517,194
4479036000.0,2335.0,1.284796574,100
4479037000.0,2767.0,3.252620166,196
4479038000.0,2200.0,1.363636364,100
4479039000.0,2128.0,1.409774436,100
4480000000.0,100102.0,5.484405906,158
4480025000.0,38232.0,4.498849132,213
4480025300.0,8520.0,1.995305164,159
4480025600.0,28834.0,11.27141569,8
4480032000.0,3500.0,2.285714286,145
4480033000.0,3432.0,2.03962704,145
4480034000.0,2919.0,1.712915382,140
4480035000.0,2311.0,0.865426222,107
4480036000.0,2103.0,0.951022349,107
4480037000.0,3252.0,0.61500615,82
4480038000.0,3533.0,0.849136711,82
4480039000.0,3466.0,1.731102135,159
4481000000.0,78084.0,3.252907126,196
4481025000.0,33401.0,4.251369719,199
4481025300.0,9955.0,6.027122049,118
4481031000.0,2470.0,1.214574899,100
4481032000.0,3057.0,1.308472359,100
4481033000.0,3184.0,0.628140704,82
4481034000.0,1769.0,0.565291125,45
4481035000.0,2537.0,1.576665353,140
4481036000.0,6677.0,2.096750037,145
4481037000.0,2502.0,0.799360512,82
4481038000.0,4545.0,1.98019802,159
4481039000.0,3533.0,1.698273422,140
4481040000.0,4454.0,1.571621015,140
4482500000.0,62214.0,3.487960909,194
4482525000.0,29525.0,5.080440305,190
4482525300.0,8601.0,2.674107662,170
4482531000.0,2386.0,2.514668902,160
4482532000.0,4312.0,1.159554731,100
4482533000.0,5358.0,1.679731243,140
4482534000.0,5340.0,1.685393258,140
4482535000.0,4411.0,2.947177511,176
4482536000.0,2281.0,0.876808417,107
4500000000.0,1804104.0,4.610598946,167
4511000000.0,657432.0,4.979982721,190
4511100000.0,339718.0,4.327118375,213
4511151000.0,7597.0,1.974463604,159
4511153000.0,4243.0,1.885458402,159
4511160500.0,12535.0,3.988831272,215
4511163500.0,4914.0,1.628001628,140
4511165000.0,6446.0,2.327024511,160
4511166000.0,8765.0,1.597261837,140
4511167100.0,14675.0,4.224872232,199
4511167200.0,19608.0,3.518971848,194
4511168000.0,41431.0,4.972122324,190
4511169100.0,12903.0,3.642563745,194
4511169200.0,46396.0,4.612466592,167
4511170100.0,11783.0,3.98879742,215
4511170200.0,13529.0,2.734865844,170
4511170300.0,22337.0,3.268120159,196
4511171100.0,11089.0,3.967896113,215
4511171200.0,10295.0,3.011170471,176
4511171300.0,14850.0,4.444444444,213
4511171400.0,39796.0,5.05075887,190
4511173000.0,36526.0,7.200350435,51
4511300000.0,317714.0,5.67806266,158
4511352500.0,14373.0,2.574271203,160
4511354000.0,18551.0,4.096814188,199
4511355000.0,11459.0,4.799720744,167
4511356000.0,32411.0,4.381228595,213
4511357000.0,20230.0,6.376668314,65
4511358000.0,7654.0,3.527567285,194
4511359000.0,9982.0,3.305950711,196
4511360000.0,7691.0,2.470419971,160
4511361100.0,9743.0,5.029251771,190
4511361200.0,14573.0,3.636862691,194
4511362000.0,20644.0,3.342375509,196
4511364100.0,60980.0,8.084617908,45
4511364200.0,26746.0,4.860539894,167
4511365000.0,12524.0,5.030341744,190
4511366500.0,30597.0,11.0795176,7
4511367000.0,19556.0,4.602168133,213
4511800000.0,0.0,0.0,88
4513000000.0,267859.0,4.909299296,190
4513025000.0,3184.0,0.628140704,82
4513031000.0,4720.0,13.77118644,3
4513032000.0,3454.0,2.316155182,160
4513033000.0,2677.0,0.373552484,45
4513034000.0,2589.0,1.544998069,140
4513035000.0,5043.0,1.784651993,159
4513036000.0,3021.0,1.655081099,140
4513037000.0,2903.0,0.688942473,82
4513038000.0,2224.0,1.798561151,159
4513039000.0,3394.0,1.767825575,159
4513040000.0,3039.0,2.632444883,170
4513051500.0,2406.0,3.325020781,196
4513053000.0,5547.0,1.622498648,140
4513055000.0,7186.0,2.226551628,145
4513056000.0,5705.0,1.051709027,107
4513060500.0,4466.0,3.358710255,196
4513064000.0,12805.0,6.638032019,78
4513065000.0,22238.0,8.76877417,19
4513066000.0,7511.0,3.062175476,176
4513067000.0,7753.0,2.966593577,176
4513068000.0,2878.0,1.389854065,100
4513069000.0,55353.0,6.4675808,65
4513070100.0,12699.0,3.779825183,215
4513070200.0,23838.0,4.027183489,215
4513070300.0,32345.0,5.565002319,158
4513071000.0,16755.0,5.192479857,156
4513072000.0,12126.0,3.958436418,215
4514000000.0,282276.0,4.279499497,199
4514025000.0,6960.0,3.448275862,196
4514031000.0,7892.0,2.53421186,160
4514032000.0,7186.0,1.948232675,159
4514033000.0,2324.0,2.581755594,160
4514034000.0,1576.0,0.634517766,82
4514035000.0,1940.0,3.608247423,194
4514036000.0,2671.0,1.123174841,107
4514037000.0,3109.0,2.251527822,145
4514038000.0,3007.0,0.332557366,45
4514039000.0,3357.0,5.064045279,190
4514040000.0,5295.0,5.288007554,156
4514041000.0,4409.0,1.814470401,159
4514042000.0,4597.0,2.392864912,160
4514043000.0,2612.0,1.91424196,159
4514044000.0,1578.0,1.901140684,159
4514052000.0,3468.0,1.730103806,159
4514053000.0,4867.0,7.191288268,55
4514056000.0,7093.0,4.370506133,213
4514057000.0,22766.0,4.919616973,190
4514058000.0,9488.0,3.899662732,215
4514059500.0,11687.0,2.909215368,176
4514061000.0,38469.0,5.380956095,156
4514062000.0,8559.0,5.491295712,158
4514064600.0,23388.0,3.848127245,215
4514064700.0,14463.0,4.563368596,213
4514065200.0,25428.0,5.938335693,118
4514065600.0,15622.0,3.712712841,194
4514067000.0,6719.0,5.209108498,156
4514069000.0,31746.0,4.536004536,213
4514500000.0,0.0,0.0,88
4518000000.0,108508.0,3.409886829,196
4518025000.0,5566.0,2.87459576,170
4518031000.0,4276.0,1.87090739,159
4518032000.0,2860.0,1.048951049,107
4518033000.0,2080.0,4.807692308,167
4518034000.0,2811.0,2.134471718,145
4518035000.0,1798.0,1.668520578,140
4518036000.0,1807.0,1.660210293,140
4518037000.0,2105.0,0.0,88
4518038000.0,2603.0,1.536688436,140
4518039000.0,3456.0,0.578703704,82
4518040000.0,2784.0,2.514367816,160
4518041000.0,1692.0,3.546099291,194
4518042000.0,2343.0,1.707212975,140
4518043000.0,1222.0,3.273322422,196
4518044000.0,2128.0,0.469924812,45
4518051000.0,17567.0,5.74941652,158
4518052000.0,3017.0,1.657275439,140
4518053500.0,20544.0,3.699376947,194
4518054500.0,3405.0,0.881057269,107
4518056500.0,10404.0,5.863129566,118
4518057000.0,6011.0,5.489935119,158
4518058000.0,4133.0,1.935639971,159
4518059500.0,3896.0,1.540041068,140
4519000000.0,80662.0,4.847387865,167
4519025000.0,3840.0,4.427083333,213
4519031000.0,2631.0,3.800836184,215
4519032000.0,1146.0,3.490401396,194
4519033000.0,2045.0,1.466992665,140
4519034000.0,1833.0,3.273322422,196
4519035000.0,2301.0,3.042155585,176
4519036000.0,1623.0,0.616142945,82
4519037000.0,1656.0,3.019323671,176
4519038000.0,1511.0,3.970880212,215
4519039000.0,1002.0,1.996007984,159
4519040000.0,1528.0,2.617801047,170
4519041000.0,1872.0,3.739316239,194
4519042000.0,2282.0,3.505696757,194
4519045000.0,1915.0,2.088772846,145
4519046000.0,2111.0,0.947418285,107
4519047000.0,2730.0,3.663003663,194
4519051000.0,3489.0,5.159071367,190
4519052000.0,3379.0,5.622965374,158
4519054000.0,6219.0,7.879080238,41
4519055000.0,6794.0,5.298793053,156
4519056000.0,4120.0,4.126213592,199
4519057000.0,7187.0,3.756783081,215
4519059000.0,17448.0,7.393397524,51
4521000000.0,82450.0,3.614311704,194
4521025000.0,2665.0,1.500938086,140
4521032000.0,2497.0,1.601922307,140
4521033000.0,2553.0,1.958480219,159
4521034000.0,3593.0,1.391594768,100
4521035000.0,3856.0,2.074688797,145
4521036000.0,1343.0,2.233804914,145
4521038000.0,2541.0,3.148366785,176
4521039000.0,1785.0,2.240896359,145
4521040000.0,1810.0,3.314917127,196
4521041000.0,2654.0,2.637528259,170
4521042000.0,4992.0,2.003205128,159
4521043000.0,2237.0,4.917299955,190
4521044000.0,1898.0,1.05374078,107
4521045000.0,4621.0,3.246050638,196
4521046000.0,1359.0,2.207505519,145
4521051000.0,11241.0,4.714883018,167
4521052000.0,12649.0,6.008380109,118
4521054000.0,11557.0,4.412909925,213
4521058000.0,6599.0,3.485376572,194
4571000000.0,91609.0,4.541038544,213
4571025000.0,14302.0,3.286253671,196
4571025300.0,26030.0,6.838263542,78
4571025600.0,7168.0,2.511160714,160
4571032000.0,4393.0,2.959253358,176
4571033000.0,14342.0,8.018407475,41
4571034000.0,6198.0,0.968054211,107
4571035000.0,5804.0,1.206064783,100
4571036000.0,4724.0,3.175275191,196
4571037000.0,1913.0,2.090956613,145
4571038000.0,1947.0,2.054442732,145
4571039000.0,2733.0,2.561287962,160
4571040000.0,1084.0,0.922509225,107
4571041000.0,971.0,1.029866117,107
4572000000.0,25394.0,5.591872096,158
4572025000.0,10139.0,7.298550153,51
4572031000.0,836.0,3.588516746,194
4572032000.0,1096.0,0.912408759,107
4572033000.0,1400.0,3.571428571,194
4572034000.0,885.0,5.649717514,158
4572035000.0,1950.0,4.615384615,167
4572036000.0,1792.0,5.022321429,190
4572037000.0,1870.0,6.951871658,55
4572038000.0,2860.0,5.244755245,156
4572039000.0,1073.0,2.795899348,170
4572040000.0,1493.0,3.348961822,196
4573000000.0,24036.0,3.869196206,215
4573025000.0,9442.0,6.248676128,82
4573031000.0,2254.0,3.992901508,215
4573032000.0,4052.0,4.195459033,199
4573033000.0,2618.0,0.76394194,82
4573034000.0,4258.0,0.939408173,107
4573035000.0,1412.0,1.416430595,100
4574000000.0,22085.0,4.301562146,199
4574025000.0,7406.0,6.211180124,82
4574031000.0,2089.0,1.914791766,159
4574032000.0,2318.0,1.725625539,140
4574033500.0,4429.0,6.09618424,82
4574034000.0,2107.0,1.898433792,159
4574035000.0,2160.0,2.777777778,170
4574036000.0,1576.0,2.538071066,160
4575000000.0,27314.0,6.223914476,82
4575025000.0,7447.0,8.459782463,23
4575031000.0,1302.0,4.608294931,167
4575032000.0,1613.0,5.57966522,158
4575033000.0,1454.0,6.189821183,82
4575034000.0,1683.0,6.535947712,65
4575035500.0,3727.0,2.683123155,170
4575036000.0,1305.0,2.298850575,145
4575037000.0,1522.0,7.227332457,51
4575038000.0,3343.0,8.973975471,22
4575039000.0,1541.0,3.8935756,215
4575040000.0,1169.0,2.566295979,160
4575041000.0,1208.0,7.450331126,51
4577000000.0,27810.0,6.040992449,118
4577025000.0,10308.0,8.440046566,23
4577031000.0,1565.0,7.028753994,55
4577032000.0,2023.0,3.460207612,194
4577033000.0,1730.0,2.89017341,176
4577034000.0,1760.0,5.113636364,190
4577035000.0,1426.0,4.207573633,199
4577036000.0,1978.0,3.033367037,176
4577037000.0,2210.0,6.787330317,78
4577038000.0,1311.0,3.813882532,215
4577039000.0,1143.0,5.249343832,156
4577040000.0,2356.0,4.66893039,167
4579000000.0,54529.0,3.777806305,215
4579025000.0,21394.0,6.637374965,78
4579031000.0,2246.0,2.226179875,145
4579032000.0,2672.0,2.619760479,170
4579033000.0,2795.0,1.431127013,100
4579034000.0,2525.0,3.564356436,194
4579035000.0,2435.0,3.696098563,194
4579036000.0,2807.0,1.06875668,107
4579037000.0,1814.0,0.551267916,45
4579038000.0,3337.0,1.498351813,140
4579039000.0,2519.0,1.190948789,100
4579040000.0,3114.0,1.926782274,159
4579041000.0,1971.0,1.014713343,107
4579042000.0,2252.0,1.776198934,159
4579043000.0,2648.0,2.265861027,145
4580000000.0,52140.0,3.298810894,196
4580025000.0,21003.0,4.999285816,190
4580031000.0,1969.0,4.06297613,199
4580032000.0,2891.0,1.729505361,159
4580033000.0,2244.0,2.673796791,170
4580034000.0,3440.0,0.581395349,82
4580035000.0,2462.0,2.437043054,160
4580036000.0,4526.0,3.756076005,215
4580037000.0,2315.0,2.159827214,145
4580038000.0,2585.0,1.934235977,159
4580039000.0,2223.0,2.249212776,145
4580040000.0,2691.0,1.486436269,140
4580041000.0,2635.0,1.518026565,140
4580042000.0,1156.0,0.0,88
4600000000.0,1851549.0,5.324730806,156
4611000000.0,224044.0,4.374140794,213
4611051000.0,10764.0,3.158677072,176
4611052000.0,5252.0,1.523229246,140
4611053500.0,4712.0,1.697792869,140
4611054500.0,8643.0,6.132130047,82
4611055400.0,9817.0,9.982683101,19
4611055800.0,13240.0,3.625377644,194
4611056500.0,5195.0,6.929740135,55
4611059500.0,7850.0,1.656050955,140
4611064000.0,5551.0,1.981624932,159
4611064500.0,6153.0,2.925402243,176
4611065500.0,2988.0,3.012048193,176
4611066000.0,4449.0,2.922004945,176
4611069500.0,3249.0,2.770083102,170
4611070500.0,9461.0,4.227882888,199
4611074500.0,17444.0,3.783535886,215
4611075000.0,10878.0,4.964147821,190
4611075600.0,20957.0,4.867108842,167
4611075700.0,11916.0,4.783484391,167
4611075800.0,16787.0,3.872043843,215
4611078000.0,4877.0,5.536190281,158
4611079000.0,11512.0,6.167477415,82
4611080000.0,8896.0,4.496402878,213
4611081000.0,23453.0,4.263846843,199
4613000000.0,280242.0,5.291854897,156
4613025000.0,2709.0,0.369139904,45
4613025100.0,8590.0,3.608847497,194
4613025200.0,1930.0,1.03626943,107
4613031000.0,20426.0,6.413394693,65
4613032000.0,6292.0,1.271455817,100
4613033000.0,6518.0,1.073949064,107
4613034000.0,2846.0,0.351370344,45
4613035000.0,1339.0,0.0,88
4613035600.0,828.0,0.0,88
4613036000.0,2062.0,1.454898157,140
4613051500.0,4657.0,3.220957698,196
4613053500.0,3223.0,1.861619609,159
4613057000.0,4452.0,2.246181491,145
4613060000.0,4050.0,1.481481481,140
4613062500.0,6220.0,2.250803859,145
4613063500.0,3826.0,2.613695766,170
4613065500.0,5470.0,3.10786106,176
4613067000.0,11605.0,5.256355019,156
4613068500.0,6983.0,4.439352714,213
4613070000.0,18844.0,4.086181278,199
4613071000.0,21241.0,4.142931124,199
4613073000.0,11860.0,4.55311973,213
4613074000.0,10335.0,5.128205128,190
4613076500.0,10499.0,9.143727974,22
4613078000.0,32672.0,7.22331048,51
