loc,총인구수,조출생률,지역
1168053100,21739,5.014030084,서울특별시
1168054500,27270,5.610561056,서울특별시
1168056500,27029,5.623589478,서울특별시
1168058000,13391,5.97416175,서울특별시
1168059000,30126,5.642966209,서울특별시
1168060000,24889,1.325886938,서울특별시
1168061000,37600,2.154255319,서울특별시
1168063000,20461,3.030154929,서울특별시
1168064000,35824,3.489280929,서울특별시
1168065000,36967,3.949468445,서울특별시
1168065500,22085,5.161874576,서울특별시
1168065600,33939,4.684875807,서울특별시
1168066000,6646,1.956063798,서울특별시
1168067000,22235,6.8810434,서울특별시
1168069000,22601,4.026370515,서울특별시
1168070000,44292,5.486318071,서울특별시
1168072000,23916,4.473992306,서울특별시
1168073000,15672,3.70086779,서울특별시
1168074000,17643,6.461486142,서울특별시
1168075000,15231,6.368590375,서울특별시
1171000000,667960,5.724893706,서울특별시
1171051000,13901,5.539169844,서울특별시
1171052000,25518,5.721451524,서울특별시
1171053100,12980,3.466872111,서울특별시
1171053200,19243,4.936860157,서울특별시
1171054000,19731,2.28067508,서울특별시
1171055000,19561,3.169572108,서울특별시
1171056100,16188,3.891771683,서울특별시
1171056200,26169,5.655546639,서울특별시
1171056600,18484,2.542739667,서울특별시
1171057000,39504,5.467800729,서울특별시
1171058000,24813,7.173658969,서울특별시
1171059000,20646,4.649811101,서울특별시
1171060000,32527,5.933532143,서울특별시
1171061000,31455,5.372754729,서울특별시
1171062000,27057,7.059171379,서울특별시
1171063100,27792,11.62204951,서울특별시
1171063200,33015,5.452067242,서울특별시
1171064100,20689,6.041857992,서울특별시
1171064200,29378,6.195111989,서울특별시
1171064600,30199,6.688963211,서울특별시
1171064700,30305,10.03134796,서울특별시
1171065000,28572,5.144897102,서울특별시
1171067000,36110,4.901689283,서울특별시
1171068000,35316,4.530524408,서울특별시
1171069000,21721,5.340453939,서울특별시
1171071000,17198,5.814629608,서울특별시
1171072000,9888,3.741909385,서울특별시
1174000000,459970,5.596017132,서울특별시
1174051500,35609,3.145272263,서울특별시
1174052000,33222,6.893022696,서울특별시
1174053000,26288,7.798234936,서울특별시
1174054000,17513,2.284017587,서울특별시
1174055000,25961,5.739378298,서울특별시
1174056000,22457,7.703611346,서울특별시
1174057000,35432,5.221268909,서울특별시
1174058000,15443,10.2311727,서울특별시
1174059000,18371,5.552229057,서울특별시
1174060000,27488,4.692956927,서울특별시
1174061000,34550,5.18089725,서울특별시
1174062000,26585,5.98081625,서울특별시
1174064000,20228,6.228989519,서울특별시
1174065000,24305,5.554412672,서울특별시
1174066000,23429,5.505996842,서울특별시
1174068500,46556,4.596614829,서울특별시
1174069000,249,0.0,서울특별시
1174070000,26284,5.706893928,서울특별시
2600000000,3391946,4.508916121,부산광역시
2611000000,41523,2.336054717,부산광역시
2611051000,2482,2.014504432,부산광역시
2611052000,2893,2.419633598,부산광역시
2611053000,6520,1.226993865,부산광역시
2611054500,10707,2.33492108,부산광역시
2611056000,4672,2.782534247,부산광역시
2611057000,1060,0.943396226,부산광역시
2611058000,1028,0.0,부산광역시
2611059000,4792,3.338898164,부산광역시
2611060000,7369,2.985479712,부산광역시
2614000000,108135,3.366162667,부산광역시
2614051000,4563,2.849002849,부산광역시
2614052000,7635,2.357563851,부산광역시
2614053000,7775,2.31511254,부산광역시
2614054000,13689,4.675286727,부산광역시
2614056000,8639,4.745919667,부산광역시
2614057000,7908,4.931714719,부산광역시
2614059000,7829,4.215097714,부산광역시
2614061500,7080,1.412429379,부산광역시
2614063000,4657,1.717844106,부산광역시
2614064000,10088,4.956383822,부산광역시
2614065000,5081,3.542609722,부산광역시
2614066000,9587,1.773234589,부산광역시
2614068000,13604,2.572772714,부산광역시
2617000000,88901,3.981957458,부산광역시
2617051000,4837,0.413479429,부산광역시
2617052000,5812,1.032346869,부산광역시
2617053000,11477,10.02004008,부산광역시
2617055000,6370,1.25588697,부산광역시
2617056000,4247,2.590063574,부산광역시
2617057000,10075,4.466501241,부산광역시
2617059000,4128,1.937984496,부산광역시
2617060000,5562,1.438331535,부산광역시
2617064500,11087,3.517633264,부산광역시
2617065000,12009,1.748688484,부산광역시
2617066000,8723,5.388054568,부산광역시
2617068000,4574,9.619588981,부산광역시
2620000000,113342,2.699793545,부산광역시
2620053000,10996,2.910149145,부산광역시
2620054000,4167,1.919846412,부산광역시
2620055000,8791,1.933795928,부산광역시
2620058500,9072,1.543209877,부산광역시
2620059000,7280,3.021978022,부산광역시
2620060500,5234,2.483760031,부산광역시
2620063000,6705,2.684563758,부산광역시
2620064000,18411,2.607137038,부산광역시
2620065000,28740,3.47947112,부산광역시
2620066000,3545,3.385049365,부산광역시
2620067000,10401,2.115181233,부산광역시
2623000000,359886,4.137421295,부산광역시
2623051000,15533,4.957187922,부산광역시
2623052000,9915,5.143721634,부산광역시
2623054000,20941,3.676997278,부산광역시
2623055000,22434,2.808237497,부산광역시
2623056000,20536,4.869497468,부산광역시
2623057000,12934,4.561620535,부산광역시
2623060000,21842,4.486768611,부산광역시
2623061000,21097,3.365407404,부산광역시
2623064000,23088,4.721067221,부산광역시
2623066000,17959,3.34094326,부산광역시
2623067000,23800,2.857142857,부산광역시
2623068000,10365,8.007718283,부산광역시
2623070000,11691,3.506971174,부산광역시
2623071000,19826,2.118430344,부산광역시
2623072000,17158,2.914092552,부산광역시
2623074000,17190,6.806282723,부산광역시
2623075000,11299,3.36312948,부산광역시
2623076000,29438,3.396969903,부산광역시
2623077000,12016,5.492676431,부산광역시
2623078000,20824,5.714560123,부산광역시
2626000000,270745,4.727695802,부산광역시
2626051000,33017,5.270012418,부산광역시
2626052000,10175,1.965601966,부산광역시
2626054500,24678,5.713591053,부산광역시
2626055000,19427,7.463838987,부산광역시
2626056000,15191,3.028108749,부산광역시
2626057000,39185,5.639913232,부산광역시
2626058000,10787,4.913321591,부산광역시
2626059000,28203,3.581179307,부산광역시
2626060000,17707,3.67086463,부산광역시
2626074000,14945,3.546336567,부산광역시
2626075000,27825,4.600179695,부산광역시
2626076100,14511,4.548273723,부산광역시
2626076200,15094,4.438849874,부산광역시
2629000000,267731,3.787383605,부산광역시
2629051000,15988,2.314235677,부산광역시
2629053000,33062,3.992498941,부산광역시
2629054000,12602,6.506903666,부산광역시
2629055000,16877,3.85139539,부산광역시
2629056000,15608,7.11173757,부산광역시
2629057000,45020,3.26521546,부산광역시
2629058000,17318,4.330754129,부산광역시
2629059000,12595,1.270345375,부산광역시
2629060000,8752,4.68464351,부산광역시
2629061000,8158,2.574160333,부산광역시
2629062000,13850,4.332129964,부산광역시
2629063000,7037,2.131590166,부산광역시
2629064500,13273,2.486250283,부산광역시
2629068000,14053,2.490571408,부산광역시
2629069000,8835,5.659309564,부산광역시
2629070000,15912,4.839115133,부산광역시
2629071000,8791,1.933795928,부산광역시
2632000000,283952,4.539499634,부산광역시
2632051000,14735,5.904309467,부산광역시
2632052000,26303,4.296087899,부산광역시
2632052100,20420,2.742409403,부산광역시
2632053000,38997,3.436161756,부산광역시
2632054100,42593,5.70516282,부산광역시
2632054200,15437,4.016324415,부산광역시
2632054300,30381,4.54231263,부산광역시
2632055000,12314,3.248335228,부산광역시
2632056000,12417,3.543529033,부산광역시
2632056100,11118,2.968159741,부산광역시
2632057100,12841,9.345066584,부산광역시
2632057200,27243,5.138934772,부산광역시
2632057300,19153,4.124680207,부산광역시
2635000000,402169,4.348917992,부산광역시
2635051000,23031,4.08145543,부산광역시
2635052000,31196,5.962302859,부산광역시
2635052500,28674,5.370719118,부산광역시
2635053000,26523,4.44896882,부산광역시
2635054000,15863,4.475824245,부산광역시
2635055100,18263,2.956797897,부산광역시
2635055200,32243,5.055360854,부산광역시
2635055300,16329,3.123277604,부산광역시
2635055400,23436,5.034988906,부산광역시
2635056000,9984,4.607371795,부산광역시
2635057000,35333,3.679279993,부산광역시
2635058000,13306,5.185630543,부산광역시
2635059000,9017,2.439835866,부산광역시
2635059500,16489,6.853053551,부산광역시
2635061000,14394,2.014728359,부산광역시
2635062000,24250,2.350515464,부산광역시
2635065000,38404,4.973440267,부산광역시
2635066000,25434,3.263348274,부산광역시
2638000000,311757,4.323880458,부산광역시
2638051000,20127,4.123813782,부산광역시
2638052000,14343,2.858537266,부산광역시
2638053000,12984,3.31176833,부산광역시
2638054000,11346,2.820377225,부산광역시
2638055000,27246,3.596858254,부산광역시
2638056100,21792,4.129955947,부산광역시
2638056200,25446,4.047787472,부산광역시
2638057100,17685,4.636697766,부산광역시
2638057200,16012,6.994753935,부산광역시
2638058000,11175,5.1901566,부산광역시
2638059000,28080,4.487179487,부산광역시
2638060100,39923,4.759161386,부산광역시
2638060200,28094,3.203531003,부산광역시
2638061000,11680,11.30136986,부산광역시
2638062000,19425,2.934362934,부산광역시
2638063000,6399,1.719018597,부산광역시
2641000000,232666,3.442703274,부산광역시
2641051000,5911,0.845880562,부산광역시
2641052000,9813,1.32477326,부산광역시
2641053000,11489,2.78527287,부산광역시
2641055500,8243,2.183670994,부산광역시
2641057000,8620,2.320185615,부산광역시
2641058000,16869,3.141857846,부산광역시
2641059000,16190,5.620753552,부산광역시
2641059100,13275,3.088512241,부산광역시
2641060000,17902,2.904703385,부산광역시
2641061000,27319,6.332589041,부산광역시
2641063500,2395,0.417536534,부산광역시
2641066500,10087,3.568950134,부산광역시
2641067000,29674,2.797061401,부산광역시
2641068000,19911,4.168550048,부산광역시
2641069000,33880,2.922077922,부산광역시
2641070000,1088,0.919117647,부산광역시
2644000000,137957,9.655182412,부산광역시
2644051000,6848,2.190420561,부산광역시
2644052000,7119,5.337828347,부산광역시
2644053000,4499,0.666814848,부산광역시
2644053500,50325,14.98261302,부산광역시
2644054500,30377,6.781446489,부산광역시
2644055000,2474,0.808407437,부산광역시
2644056000,32625,9.409961686,부산광역시
2644058000,3690,1.89701897,부산광역시
2647000000,209157,5.158804152,부산광역시
2647061000,29710,4.846852911,부산광역시
2647062000,12587,3.495670136,부산광역시
2647063000,10209,3.036536389,부산광역시
2647064000,10774,4.455169853,부산광역시
2647065000,16447,5.472122576,부산광역시
2647066000,20934,8.072991306,부산광역시
2647067000,7419,2.426202992,부산광역시
2647068000,16808,3.807710614,부산광역시
2647069000,16537,6.893632461,부산광역시
2647070000,17101,6.432372376,부산광역시
2647072000,14470,5.459571527,부산광역시
2647073000,36161,4.645889218,부산광역시
2650000000,176894,4.522482391,부산광역시
2650066000,14043,3.418073061,부산광역시
2650067000,12345,4.131227217,부산광역시
2650073000,14924,3.886357545,부산광역시
2650074000,27921,4.082948318,부산광역시
2650075000,11501,5.912529345,부산광역시
2650076000,26065,3.644734318,부산광역시
2650077000,18688,4.70890411,부산광역시
2650078000,9696,2.990924092,부산광역시
2650079000,13127,4.266016607,부산광역시
2650080000,28584,6.752029107,부산광역시
2653000000,212586,3.927822152,부산광역시
